geo,gender,age_group,stage,population_pred,year,operator
Ontario,Men+,15 to 19 years,after_interprovincial,479210.5487506849,2023,real_single_age
Ontario,Men+,20 to 24 years,after_interprovincial,571305.8995329688,2023,real_single_age
Ontario,Men+,25 to 29 years,after_interprovincial,633216.8981962303,2023,real_single_age
Ontario,Men+,30 to 34 years,after_interprovincial,616228.9610284569,2023,real_single_age
Ontario,Men+,35 to 39 years,after_interprovincial,547879.1546281371,2023,real_single_age
Ontario,Men+,40 to 44 years,after_interprovincial,492491.4210154333,2023,real_single_age
Ontario,Men+,45 to 49 years,after_interprovincial,456505.86468407745,2023,real_single_age
Ontario,Men+,50 to 54 years,after_interprovincial,468503.6685789778,2023,real_single_age
Ontario,Men+,55 to 59 years,after_interprovincial,502170.21917917277,2023,real_single_age
Ontario,Men+,60 to 64 years,after_interprovincial,499968.3033080587,2023,real_single_age
Ontario,Men+,65 to 69 years,after_interprovincial,424332.0257877773,2023,real_single_age
Ontario,Men+,70 to 74 years,after_interprovincial,335372.4139596987,2023,real_single_age
Ontario,Men+,75 to 79 years,after_interprovincial,255860.83847255257,2023,real_single_age
Ontario,Men+,80 to 84 years,after_interprovincial,156871.06707850014,2023,real_single_age
Ontario,Men+,85 to 89 years,after_interprovincial,87146.98843595658,2023,real_single_age
Ontario,Men+,90 to 94 years,after_interprovincial,38047.570129077285,2023,real_single_age
Ontario,Men+,95 to 99 years,after_interprovincial,9538.89662704671,2023,real_single_age
Ontario,Men+,100 years and older,after_interprovincial,1138.9245437723118,2023,real_single_age
Ontario,Women+,-1 year,after_interprovincial,-106.65961779448622,2023,real_single_age
Ontario,Women+,0 to 4 years,after_interprovincial,348977.95134529745,2023,real_single_age
Ontario,Women+,5 to 9 years,after_interprovincial,388403.3343043593,2023,real_single_age
Ontario,Women+,10 to 14 years,after_interprovincial,403510.6802800178,2023,real_single_age
Ontario,Women+,15 to 19 years,after_interprovincial,442722.8358820804,2023,real_single_age
Ontario,Women+,20 to 24 years,after_interprovincial,511462.8259476016,2023,real_single_age
Ontario,Women+,25 to 29 years,after_interprovincial,575309.194857273,2023,real_single_age
Ontario,Women+,30 to 34 years,after_interprovincial,577692.2765919479,2023,real_single_age
Ontario,Women+,35 to 39 years,after_interprovincial,534706.6381349226,2023,real_single_age
Ontario,Women+,40 to 44 years,after_interprovincial,498924.3877095849,2023,real_single_age
Ontario,Women+,45 to 49 years,after_interprovincial,477543.3644504616,2023,real_single_age
Ontario,Women+,50 to 54 years,after_interprovincial,495380.8064129229,2023,real_single_age
Ontario,Women+,55 to 59 years,after_interprovincial,522234.0869015836,2023,real_single_age
Ontario,Women+,60 to 64 years,after_interprovincial,520834.1215346866,2023,real_single_age
Ontario,Women+,65 to 69 years,after_interprovincial,461432.752871208,2023,real_single_age
Ontario,Women+,70 to 74 years,after_interprovincial,377424.51543488126,2023,real_single_age
Ontario,Women+,75 to 79 years,after_interprovincial,295589.8799994134,2023,real_single_age
Ontario,Women+,80 to 84 years,after_interprovincial,198197.42336906647,2023,real_single_age
Ontario,Women+,85 to 89 years,after_interprovincial,126148.98954927528,2023,real_single_age
Ontario,Women+,90 to 94 years,after_interprovincial,70337.53792094883,2023,real_single_age
Ontario,Women+,95 to 99 years,after_interprovincial,23929.810931427968,2023,real_single_age
Ontario,Women+,100 years and older,after_interprovincial,4116.838319570718,2023,real_single_age
Prince Edward Island,Men+,-1 year,after_interprovincial,0.9420973217653716,2023,real_single_age
Prince Edward Island,Men+,0 to 4 years,after_interprovincial,3619.114793740256,2023,real_single_age
Prince Edward Island,Men+,5 to 9 years,after_interprovincial,4404.026390730788,2023,real_single_age
Prince Edward Island,Men+,10 to 14 years,after_interprovincial,4764.141103767649,2023,real_single_age
Prince Edward Island,Men+,15 to 19 years,after_interprovincial,5061.949834245407,2023,real_single_age
Prince Edward Island,Men+,20 to 24 years,after_interprovincial,7177.554144087983,2023,real_single_age
Prince Edward Island,Men+,25 to 29 years,after_interprovincial,6485.136797711508,2023,real_single_age
Prince Edward Island,Men+,30 to 34 years,after_interprovincial,5616.214660024066,2023,real_single_age
Prince Edward Island,Men+,35 to 39 years,after_interprovincial,5155.704124270455,2023,real_single_age
Prince Edward Island,Men+,40 to 44 years,after_interprovincial,5034.024266202629,2023,real_single_age
Prince Edward Island,Men+,45 to 49 years,after_interprovincial,4973.927366254775,2023,real_single_age
Prince Edward Island,Men+,50 to 54 years,after_interprovincial,5154.02485221742,2023,real_single_age
Prince Edward Island,Men+,55 to 59 years,after_interprovincial,5592.621035354824,2023,real_single_age
Prince Edward Island,Men+,60 to 64 years,after_interprovincial,5813.28491481781,2023,real_single_age
Prince Edward Island,Men+,65 to 69 years,after_interprovincial,5285.550165404484,2023,real_single_age
Prince Edward Island,Men+,70 to 74 years,after_interprovincial,4449.236231408726,2023,real_single_age
Prince Edward Island,Men+,75 to 79 years,after_interprovincial,3344.4592841629988,2023,real_single_age
Prince Edward Island,Men+,80 to 84 years,after_interprovincial,1808.008101893167,2023,real_single_age
Prince Edward Island,Men+,85 to 89 years,after_interprovincial,915.1299602370624,2023,real_single_age
Prince Edward Island,Men+,90 to 94 years,after_interprovincial,366.0115340047188,2023,real_single_age
Prince Edward Island,Men+,95 to 99 years,after_interprovincial,86.66916938516218,2023,real_single_age
Prince Edward Island,Men+,100 years and older,after_interprovincial,11.431255025217455,2023,real_single_age
Prince Edward Island,Women+,-1 year,after_interprovincial,-0.05790267823462836,2023,real_single_age
Prince Edward Island,Women+,0 to 4 years,after_interprovincial,3544.7632659815304,2023,real_single_age
Prince Edward Island,Women+,5 to 9 years,after_interprovincial,4157.734297673076,2023,real_single_age
Prince Edward Island,Women+,10 to 14 years,after_interprovincial,4584.680466678781,2023,real_single_age
Prince Edward Island,Women+,15 to 19 years,after_interprovincial,4984.467358110866,2023,real_single_age
Prince Edward Island,Women+,20 to 24 years,after_interprovincial,6701.398521925489,2023,real_single_age
Prince Edward Island,Women+,25 to 29 years,after_interprovincial,5927.901216373078,2023,real_single_age
Prince Edward Island,Women+,30 to 34 years,after_interprovincial,5613.063992345256,2023,real_single_age
Prince Edward Island,Women+,35 to 39 years,after_interprovincial,5518.551343233776,2023,real_single_age
Prince Edward Island,Women+,40 to 44 years,after_interprovincial,5454.7832011868,2023,real_single_age
Prince Edward Island,Women+,45 to 49 years,after_interprovincial,5256.915661846047,2023,real_single_age
Prince Edward Island,Women+,50 to 54 years,after_interprovincial,5433.088627722707,2023,real_single_age
Prince Edward Island,Women+,55 to 59 years,after_interprovincial,5899.075727984436,2023,real_single_age
Prince Edward Island,Women+,60 to 64 years,after_interprovincial,6213.326680731131,2023,real_single_age
Prince Edward Island,Women+,65 to 69 years,after_interprovincial,5862.29714898798,2023,real_single_age
Prince Edward Island,Women+,70 to 74 years,after_interprovincial,4909.83415528965,2023,real_single_age
Prince Edward Island,Women+,75 to 79 years,after_interprovincial,3754.4709614889603,2023,real_single_age
Prince Edward Island,Women+,80 to 84 years,after_interprovincial,2367.6387049039304,2023,real_single_age
Prince Edward Island,Women+,85 to 89 years,after_interprovincial,1443.3465375727242,2023,real_single_age
Prince Edward Island,Women+,90 to 94 years,after_interprovincial,697.4711183687722,2023,real_single_age
Prince Edward Island,Women+,95 to 99 years,after_interprovincial,238.53234037363666,2023,real_single_age
Prince Edward Island,Women+,100 years and older,after_interprovincial,51.55449163072875,2023,real_single_age
Quebec,Men+,-1 year,after_interprovincial,-134.79280444207805,2023,real_single_age
Quebec,Men+,0 to 4 years,after_interprovincial,216448.25854692032,2023,real_single_age
Quebec,Men+,5 to 9 years,after_interprovincial,242684.03117233916,2023,real_single_age
Quebec,Men+,10 to 14 years,after_interprovincial,249611.31710781457,2023,real_single_age
Quebec,Men+,15 to 19 years,after_interprovincial,237214.38601690554,2023,real_single_age
Quebec,Men+,20 to 24 years,after_interprovincial,255323.09266018725,2023,real_single_age
Quebec,Men+,25 to 29 years,after_interprovincial,293285.3091248067,2023,real_single_age
Quebec,Men+,30 to 34 years,after_interprovincial,309857.44690371363,2023,real_single_age
Quebec,Men+,35 to 39 years,after_interprovincial,297889.52985503775,2023,real_single_age
Quebec,Men+,40 to 44 years,after_interprovincial,307277.1988257774,2023,real_single_age
Quebec,Men+,45 to 49 years,after_interprovincial,281749.55044873286,2023,real_single_age
Quebec,Men+,50 to 54 years,after_interprovincial,267984.1331147911,2023,real_single_age
Quebec,Men+,55 to 59 years,after_interprovincial,293678.48123027483,2023,real_single_age
Quebec,Men+,60 to 64 years,after_interprovincial,312018.37216921814,2023,real_single_age
Quebec,Men+,65 to 69 years,after_interprovincial,280264.0909955638,2023,real_single_age
Quebec,Men+,70 to 74 years,after_interprovincial,223430.8390757177,2023,real_single_age
Quebec,Men+,75 to 79 years,after_interprovincial,172138.55968339715,2023,real_single_age
Quebec,Men+,80 to 84 years,after_interprovincial,101663.4356074452,2023,real_single_age
Quebec,Men+,85 to 89 years,after_interprovincial,51781.932284142706,2023,real_single_age
Quebec,Men+,90 to 94 years,after_interprovincial,21899.714478588914,2023,real_single_age
Quebec,Men+,95 to 99 years,after_interprovincial,5195.741569139941,2023,real_single_age
Quebec,Men+,100 years and older,after_interprovincial,583.5430158614136,2023,real_single_age
Quebec,Women+,-1 year,after_interprovincial,-104.29451585913137,2023,real_single_age
Quebec,Women+,0 to 4 years,after_interprovincial,204411.3668957528,2023,real_single_age
Quebec,Women+,5 to 9 years,after_interprovincial,229921.19309372015,2023,real_single_age
Quebec,Women+,10 to 14 years,after_interprovincial,238542.07557066416,2023,real_single_age
Quebec,Women+,15 to 19 years,after_interprovincial,227169.7799591135,2023,real_single_age
Quebec,Women+,20 to 24 years,after_interprovincial,238548.88368127236,2023,real_single_age
Quebec,Women+,25 to 29 years,after_interprovincial,271091.6707646161,2023,real_single_age
Quebec,Women+,30 to 34 years,after_interprovincial,290850.3360576858,2023,real_single_age
Quebec,Women+,35 to 39 years,after_interprovincial,285635.49607226386,2023,real_single_age
Quebec,Women+,40 to 44 years,after_interprovincial,294641.45556305465,2023,real_single_age
Quebec,Women+,45 to 49 years,after_interprovincial,271275.9852370184,2023,real_single_age
Quebec,Women+,50 to 54 years,after_interprovincial,259960.58215123683,2023,real_single_age
Quebec,Women+,55 to 59 years,after_interprovincial,287785.93657050293,2023,real_single_age
Quebec,Women+,60 to 64 years,after_interprovincial,313229.4812059644,2023,real_single_age
Quebec,Women+,65 to 69 years,after_interprovincial,289455.9808455477,2023,real_single_age
Quebec,Women+,70 to 74 years,after_interprovincial,237558.41198754896,2023,real_single_age
Quebec,Women+,75 to 79 years,after_interprovincial,191938.0087342069,2023,real_single_age
Quebec,Women+,80 to 84 years,after_interprovincial,126994.26287444033,2023,real_single_age
Quebec,Women+,85 to 89 years,after_interprovincial,79156.31068691981,2023,real_single_age
Quebec,Women+,90 to 94 years,after_interprovincial,44760.914039441646,2023,real_single_age
Quebec,Women+,95 to 99 years,after_interprovincial,14546.240108986976,2023,real_single_age
Quebec,Women+,100 years and older,after_interprovincial,2481.7513339668153,2023,real_single_age
Saskatchewan,Men+,-1 year,after_interprovincial,-19.82721956406167,2023,real_single_age
Saskatchewan,Men+,0 to 4 years,after_interprovincial,36261.70347114447,2023,real_single_age
Saskatchewan,Men+,5 to 9 years,after_interprovincial,41198.800028712285,2023,real_single_age
Saskatchewan,Men+,10 to 14 years,after_interprovincial,41931.33403055084,2023,real_single_age
Saskatchewan,Men+,15 to 19 years,after_interprovincial,39180.75307869086,2023,real_single_age
Saskatchewan,Men+,20 to 24 years,after_interprovincial,39085.290052908415,2023,real_single_age
Saskatchewan,Men+,25 to 29 years,after_interprovincial,40674.05099930691,2023,real_single_age
Saskatchewan,Men+,30 to 34 years,after_interprovincial,43717.740155869426,2023,real_single_age
Saskatchewan,Men+,35 to 39 years,after_interprovincial,44867.00750521179,2023,real_single_age
Saskatchewan,Men+,40 to 44 years,after_interprovincial,42459.04930171298,2023,real_single_age
Saskatchewan,Men+,45 to 49 years,after_interprovincial,36436.85390711253,2023,real_single_age
Saskatchewan,Men+,50 to 54 years,after_interprovincial,33267.6953201138,2023,real_single_age
Saskatchewan,Men+,55 to 59 years,after_interprovincial,34809.19020267786,2023,real_single_age
Saskatchewan,Men+,60 to 64 years,after_interprovincial,37446.936319238965,2023,real_single_age
Saskatchewan,Men+,65 to 69 years,after_interprovincial,34371.27094655195,2023,real_single_age
Saskatchewan,Men+,70 to 74 years,after_interprovincial,25624.014007214766,2023,real_single_age
Saskatchewan,Men+,75 to 79 years,after_interprovincial,18016.692716158388,2023,real_single_age
Saskatchewan,Men+,80 to 84 years,after_interprovincial,10999.921249883515,2023,real_single_age
Saskatchewan,Men+,85 to 89 years,after_interprovincial,5979.89334401313,2023,real_single_age
Saskatchewan,Men+,90 to 94 years,after_interprovincial,2836.051671199501,2023,real_single_age
Saskatchewan,Men+,95 to 99 years,after_interprovincial,795.4705402437337,2023,real_single_age
Saskatchewan,Men+,100 years and older,after_interprovincial,110.83619618448944,2023,real_single_age
Saskatchewan,Women+,-1 year,after_interprovincial,8.17278043593833,2023,real_single_age
Saskatchewan,Women+,0 to 4 years,after_interprovincial,34507.354707127226,2023,real_single_age
Saskatchewan,Women+,5 to 9 years,after_interprovincial,39010.4424206071,2023,real_single_age
Saskatchewan,Women+,10 to 14 years,after_interprovincial,39185.190759898105,2023,real_single_age
Saskatchewan,Women+,15 to 19 years,after_interprovincial,36195.767843822825,2023,real_single_age
Saskatchewan,Women+,20 to 24 years,after_interprovincial,35565.086495673786,2023,real_single_age
Saskatchewan,Women+,25 to 29 years,after_interprovincial,37489.53524874682,2023,real_single_age
Saskatchewan,Women+,30 to 34 years,after_interprovincial,42039.51454372439,2023,real_single_age
Saskatchewan,Women+,35 to 39 years,after_interprovincial,43772.71701762396,2023,real_single_age
Saskatchewan,Women+,40 to 44 years,after_interprovincial,40315.96803303829,2023,real_single_age
Saskatchewan,Women+,45 to 49 years,after_interprovincial,35021.66178558626,2023,real_single_age
Saskatchewan,Women+,50 to 54 years,after_interprovincial,32607.92207892998,2023,real_single_age
Saskatchewan,Women+,55 to 59 years,after_interprovincial,34796.26901080753,2023,real_single_age
Saskatchewan,Women+,60 to 64 years,after_interprovincial,37555.57323635502,2023,real_single_age
Saskatchewan,Women+,65 to 69 years,after_interprovincial,34823.55309311542,2023,real_single_age
Saskatchewan,Women+,70 to 74 years,after_interprovincial,26519.263587384285,2023,real_single_age
Saskatchewan,Women+,75 to 79 years,after_interprovincial,19824.849554356166,2023,real_single_age
Saskatchewan,Women+,80 to 84 years,after_interprovincial,13610.591929011334,2023,real_single_age
Saskatchewan,Women+,85 to 89 years,after_interprovincial,9411.841962686678,2023,real_single_age
Saskatchewan,Women+,90 to 94 years,after_interprovincial,5565.30740316845,2023,real_single_age
Saskatchewan,Women+,95 to 99 years,after_interprovincial,1948.5718310285265,2023,real_single_age
Saskatchewan,Women+,100 years and older,after_interprovincial,431.1168517353392,2023,real_single_age
Yukon,Men+,-1 year,after_interprovincial,-0.8516320474777448,2023,real_single_age
Yukon,Men+,0 to 4 years,after_interprovincial,1143.2182580083622,2023,real_single_age
Yukon,Men+,5 to 9 years,after_interprovincial,1270.8493489508237,2023,real_single_age
Yukon,Men+,10 to 14 years,after_interprovincial,1344.3425328250182,2023,real_single_age
Yukon,Men+,15 to 19 years,after_interprovincial,1241.9543076089496,2023,real_single_age
Yukon,Men+,20 to 24 years,after_interprovincial,1374.0601694430438,2023,real_single_age
Yukon,Men+,25 to 29 years,after_interprovincial,1671.2862354969975,2023,real_single_age
Yukon,Men+,30 to 34 years,after_interprovincial,1952.664452982193,2023,real_single_age
Yukon,Men+,35 to 39 years,after_interprovincial,1971.1049301975195,2023,real_single_age
Yukon,Men+,40 to 44 years,after_interprovincial,1729.4926376390292,2023,real_single_age
Yukon,Men+,45 to 49 years,after_interprovincial,1408.738088033875,2023,real_single_age
Yukon,Men+,50 to 54 years,after_interprovincial,1349.8002648926204,2023,real_single_age
Yukon,Men+,55 to 59 years,after_interprovincial,1366.4473301654316,2023,real_single_age
Yukon,Men+,60 to 64 years,after_interprovincial,1469.163129920038,2023,real_single_age
Yukon,Men+,65 to 69 years,after_interprovincial,1324.6617116542534,2023,real_single_age
Yukon,Men+,70 to 74 years,after_interprovincial,960.2709469394506,2023,real_single_age
Yukon,Men+,75 to 79 years,after_interprovincial,677.0593427036107,2023,real_single_age
Yukon,Men+,80 to 84 years,after_interprovincial,333.9508421783353,2023,real_single_age
Yukon,Men+,85 to 89 years,after_interprovincial,131.884764759864,2023,real_single_age
Yukon,Men+,90 to 94 years,after_interprovincial,73.32459404382197,2023,real_single_age
Yukon,Men+,95 to 99 years,after_interprovincial,21.101068683892127,2023,real_single_age
Yukon,Men+,100 years and older,after_interprovincial,1.3036327753819166,2023,real_single_age
Yukon,Women+,-1 year,after_interprovincial,0.29673590504451036,2023,real_single_age
Yukon,Women+,0 to 4 years,after_interprovincial,1107.528059509986,2023,real_single_age
Yukon,Women+,5 to 9 years,after_interprovincial,1219.26025723257,2023,real_single_age
Yukon,Women+,10 to 14 years,after_interprovincial,1165.5665408329148,2023,real_single_age
Yukon,Women+,15 to 19 years,after_interprovincial,1117.1324313659802,2023,real_single_age
Yukon,Women+,20 to 24 years,after_interprovincial,1360.1412090317765,2023,real_single_age
Yukon,Women+,25 to 29 years,after_interprovincial,1743.7238064548217,2023,real_single_age
Yukon,Women+,30 to 34 years,after_interprovincial,2051.8207612425613,2023,real_single_age
Yukon,Women+,35 to 39 years,after_interprovincial,2052.583618428685,2023,real_single_age
Yukon,Women+,40 to 44 years,after_interprovincial,1716.2042835616235,2023,real_single_age
Yukon,Women+,45 to 49 years,after_interprovincial,1497.524286192919,2023,real_single_age
Yukon,Women+,50 to 54 years,after_interprovincial,1406.5055728622508,2023,real_single_age
Yukon,Women+,55 to 59 years,after_interprovincial,1354.6592708302476,2023,real_single_age
Yukon,Women+,60 to 64 years,after_interprovincial,1513.2095239770467,2023,real_single_age
Yukon,Women+,65 to 69 years,after_interprovincial,1277.9627022201169,2023,real_single_age
Yukon,Women+,70 to 74 years,after_interprovincial,906.0713741673056,2023,real_single_age
Yukon,Women+,75 to 79 years,after_interprovincial,599.1510027753809,2023,real_single_age
Yukon,Women+,80 to 84 years,after_interprovincial,272.9314452156278,2023,real_single_age
Yukon,Women+,85 to 89 years,after_interprovincial,157.96274638866709,2023,real_single_age
Yukon,Women+,90 to 94 years,after_interprovincial,58.07452369537446,2023,real_single_age
Yukon,Women+,95 to 99 years,after_interprovincial,20.03780436853016,2023,real_single_age
Yukon,Women+,100 years and older,after_interprovincial,4.825085885534683,2023,real_single_age
Alberta,Men+,-1 year,after_aging,0.0,2024,fixed20
Alberta,Men+,0 to 4 years,after_aging,105278.40000000001,2024,fixed20
Alberta,Men+,5 to 9 years,after_aging,146841.2,2024,fixed20
Alberta,Men+,10 to 14 years,after_aging,151625.6,2024,fixed20
Alberta,Men+,15 to 19 years,after_aging,146751.40000000002,2024,fixed20
Alberta,Men+,20 to 24 years,after_aging,149162.4,2024,fixed20
Alberta,Men+,25 to 29 years,after_aging,163055.4,2024,fixed20
Alberta,Men+,30 to 34 years,after_aging,182014.80000000002,2024,fixed20
Alberta,Men+,35 to 39 years,after_aging,191019.2,2024,fixed20
Alberta,Men+,40 to 44 years,after_aging,182910.40000000002,2024,fixed20
Alberta,Men+,45 to 49 years,after_aging,160462.0,2024,fixed20
Alberta,Men+,50 to 54 years,after_aging,145307.2,2024,fixed20
Alberta,Men+,55 to 59 years,after_aging,136764.6,2024,fixed20
Alberta,Men+,60 to 64 years,after_aging,138978.80000000002,2024,fixed20
Alberta,Men+,65 to 69 years,after_aging,124789.6,2024,fixed20
Alberta,Men+,70 to 74 years,after_aging,93826.0,2024,fixed20
Alberta,Men+,75 to 79 years,after_aging,65741.20000000001,2024,fixed20
Alberta,Men+,80 to 84 years,after_aging,40226.200000000004,2024,fixed20
Alberta,Men+,85 to 89 years,after_aging,22381.2,2024,fixed20
Alberta,Men+,90 to 94 years,after_aging,10226.800000000001,2024,fixed20
Alberta,Men+,95 to 99 years,after_aging,2900.0,2024,fixed20
Alberta,Men+,100 years and older,after_aging,489.6,2024,fixed20
Alberta,Women+,-1 year,after_aging,0.0,2024,fixed20
Alberta,Women+,0 to 4 years,after_aging,100508.8,2024,fixed20
Alberta,Women+,5 to 9 years,after_aging,139154.40000000002,2024,fixed20
Alberta,Women+,10 to 14 years,after_aging,142774.0,2024,fixed20
Alberta,Women+,15 to 19 years,after_aging,137738.0,2024,fixed20
Alberta,Women+,20 to 24 years,after_aging,140379.2,2024,fixed20
Alberta,Women+,25 to 29 years,after_aging,154556.4,2024,fixed20
Alberta,Women+,30 to 34 years,after_aging,178087.2,2024,fixed20
Alberta,Women+,35 to 39 years,after_aging,186611.4,2024,fixed20
Alberta,Women+,40 to 44 years,after_aging,177095.6,2024,fixed20
Alberta,Women+,45 to 49 years,after_aging,154537.6,2024,fixed20
Alberta,Women+,50 to 54 years,after_aging,140556.6,2024,fixed20
Alberta,Women+,55 to 59 years,after_aging,135253.8,2024,fixed20
Alberta,Women+,60 to 64 years,after_aging,139859.6,2024,fixed20
Alberta,Women+,65 to 69 years,after_aging,127417.20000000001,2024,fixed20
Alberta,Women+,70 to 74 years,after_aging,98741.4,2024,fixed20
Alberta,Women+,75 to 79 years,after_aging,71989.2,2024,fixed20
Alberta,Women+,80 to 84 years,after_aging,47245.2,2024,fixed20
Alberta,Women+,85 to 89 years,after_aging,30041.800000000003,2024,fixed20
Alberta,Women+,90 to 94 years,after_aging,17007.2,2024,fixed20
Alberta,Women+,95 to 99 years,after_aging,6545.0,2024,fixed20
Alberta,Women+,100 years and older,after_aging,1724.4,2024,fixed20
British Columbia,Men+,-1 year,after_aging,0.0,2024,fixed20
British Columbia,Men+,0 to 4 years,after_aging,89944.0,2024,fixed20
British Columbia,Men+,5 to 9 years,after_aging,128398.8,2024,fixed20
British Columbia,Men+,10 to 14 years,after_aging,137272.6,2024,fixed20
British Columbia,Men+,15 to 19 years,after_aging,147377.80000000002,2024,fixed20
British Columbia,Men+,20 to 24 years,after_aging,174984.60000000003,2024,fixed20
British Columbia,Men+,25 to 29 years,after_aging,209329.40000000002,2024,fixed20
British Columbia,Men+,30 to 34 years,after_aging,223671.40000000002,2024,fixed20
British Columbia,Men+,35 to 39 years,after_aging,210684.6,2024,fixed20
British Columbia,Men+,40 to 44 years,after_aging,191075.8,2024,fixed20
British Columbia,Men+,45 to 49 years,after_aging,168265.6,2024,fixed20
British Columbia,Men+,50 to 54 years,after_aging,165156.2,2024,fixed20
British Columbia,Men+,55 to 59 years,after_aging,167681.6,2024,fixed20
British Columbia,Men+,60 to 64 years,after_aging,176310.6,2024,fixed20
British Columbia,Men+,65 to 69 years,after_aging,165207.0,2024,fixed20
British Columbia,Men+,70 to 74 years,after_aging,139866.6,2024,fixed20
British Columbia,Men+,75 to 79 years,after_aging,107169.6,2024,fixed20
British Columbia,Men+,80 to 84 years,after_aging,68717.20000000001,2024,fixed20
British Columbia,Men+,85 to 89 years,after_aging,38819.8,2024,fixed20
British Columbia,Men+,90 to 94 years,after_aging,18062.4,2024,fixed20
British Columbia,Men+,95 to 99 years,after_aging,5384.6,2024,fixed20
British Columbia,Men+,100 years and older,after_aging,958.8000000000001,2024,fixed20
British Columbia,Women+,-1 year,after_aging,0.0,2024,fixed20
British Columbia,Women+,0 to 4 years,after_aging,85844.0,2024,fixed20
British Columbia,Women+,5 to 9 years,after_aging,122097.8,2024,fixed20
British Columbia,Women+,10 to 14 years,after_aging,128956.0,2024,fixed20
British Columbia,Women+,15 to 19 years,after_aging,139171.6,2024,fixed20
British Columbia,Women+,20 to 24 years,after_aging,167498.40000000002,2024,fixed20
British Columbia,Women+,25 to 29 years,after_aging,199259.00000000003,2024,fixed20
British Columbia,Women+,30 to 34 years,after_aging,213968.80000000002,2024,fixed20
British Columbia,Women+,35 to 39 years,after_aging,204515.80000000002,2024,fixed20
British Columbia,Women+,40 to 44 years,after_aging,189409.6,2024,fixed20
British Columbia,Women+,45 to 49 years,after_aging,172315.80000000002,2024,fixed20
British Columbia,Women+,50 to 54 years,after_aging,174458.00000000003,2024,fixed20
British Columbia,Women+,55 to 59 years,after_aging,177197.40000000002,2024,fixed20
British Columbia,Women+,60 to 64 years,after_aging,186313.8,2024,fixed20
British Columbia,Women+,65 to 69 years,after_aging,178426.80000000002,2024,fixed20
British Columbia,Women+,70 to 74 years,after_aging,152264.40000000002,2024,fixed20
British Columbia,Women+,75 to 79 years,after_aging,118100.40000000001,2024,fixed20
British Columbia,Women+,80 to 84 years,after_aging,79526.6,2024,fixed20
British Columbia,Women+,85 to 89 years,after_aging,49885.8,2024,fixed20
British Columbia,Women+,90 to 94 years,after_aging,27921.0,2024,fixed20
British Columbia,Women+,95 to 99 years,after_aging,10942.8,2024,fixed20
British Columbia,Women+,100 years and older,after_aging,2883.2,2024,fixed20
Manitoba,Men+,-1 year,after_aging,0.0,2024,fixed20
Manitoba,Men+,0 to 4 years,after_aging,33239.200000000004,2024,fixed20
Manitoba,Men+,5 to 9 years,after_aging,45957.00000000001,2024,fixed20
Manitoba,Men+,10 to 14 years,after_aging,46855.8,2024,fixed20
Manitoba,Men+,15 to 19 years,after_aging,46324.200000000004,2024,fixed20
Manitoba,Men+,20 to 24 years,after_aging,56220.00000000001,2024,fixed20
Manitoba,Men+,25 to 29 years,after_aging,58647.200000000004,2024,fixed20
Manitoba,Men+,30 to 34 years,after_aging,55087.200000000004,2024,fixed20
Manitoba,Men+,35 to 39 years,after_aging,51950.00000000001,2024,fixed20
Manitoba,Men+,40 to 44 years,after_aging,48844.600000000006,2024,fixed20
Manitoba,Men+,45 to 49 years,after_aging,44385.00000000001,2024,fixed20
Manitoba,Men+,50 to 54 years,after_aging,41257.0,2024,fixed20
Manitoba,Men+,55 to 59 years,after_aging,40975.600000000006,2024,fixed20
Manitoba,Men+,60 to 64 years,after_aging,43395.40000000001,2024,fixed20
Manitoba,Men+,65 to 69 years,after_aging,39399.200000000004,2024,fixed20
Manitoba,Men+,70 to 74 years,after_aging,31167.4,2024,fixed20
Manitoba,Men+,75 to 79 years,after_aging,22981.600000000002,2024,fixed20
Manitoba,Men+,80 to 84 years,after_aging,14400.400000000001,2024,fixed20
Manitoba,Men+,85 to 89 years,after_aging,7896.800000000001,2024,fixed20
Manitoba,Men+,90 to 94 years,after_aging,3454.2000000000003,2024,fixed20
Manitoba,Men+,95 to 99 years,after_aging,1083.4,2024,fixed20
Manitoba,Men+,100 years and older,after_aging,217.8,2024,fixed20
Manitoba,Women+,-1 year,after_aging,0.0,2024,fixed20
Manitoba,Women+,0 to 4 years,after_aging,32095.2,2024,fixed20
Manitoba,Women+,5 to 9 years,after_aging,43314.200000000004,2024,fixed20
Manitoba,Women+,10 to 14 years,after_aging,43875.4,2024,fixed20
Manitoba,Women+,15 to 19 years,after_aging,43269.600000000006,2024,fixed20
Manitoba,Women+,20 to 24 years,after_aging,49073.8,2024,fixed20
Manitoba,Women+,25 to 29 years,after_aging,50652.600000000006,2024,fixed20
Manitoba,Women+,30 to 34 years,after_aging,50336.8,2024,fixed20
Manitoba,Women+,35 to 39 years,after_aging,49487.200000000004,2024,fixed20
Manitoba,Women+,40 to 44 years,after_aging,47136.8,2024,fixed20
Manitoba,Women+,45 to 49 years,after_aging,43025.0,2024,fixed20
Manitoba,Women+,50 to 54 years,after_aging,41028.8,2024,fixed20
Manitoba,Women+,55 to 59 years,after_aging,41364.2,2024,fixed20
Manitoba,Women+,60 to 64 years,after_aging,43967.4,2024,fixed20
Manitoba,Women+,65 to 69 years,after_aging,40688.0,2024,fixed20
Manitoba,Women+,70 to 74 years,after_aging,33887.0,2024,fixed20
