model,target,geo,rmse,mae,relative_rmse,n
empirical_transition_aging_only,P2_15_64,Alberta,121567.83057909133,115936.2666666666,0.037178825147862554,3
empirical_transition_aging_only,P2_15_64,British Columbia,109774.34788978069,93664.33333333302,0.029262656094580636,3
empirical_transition_aging_only,P2_15_64,Manitoba,23475.26778122022,21555.79999999993,0.0242626556577286,3
empirical_transition_aging_only,P2_15_64,New Brunswick,16945.0149184551,16031.733333333317,0.03163667595531681,3
empirical_transition_aging_only,P2_15_64,Newfoundland and Labrador,6516.720672239955,6221.066666666632,0.01904087571399757,3
empirical_transition_aging_only,P2_15_64,Nova Scotia,21526.167015053994,20159.666666666628,0.0311588540364207,3
empirical_transition_aging_only,P2_15_64,Ontario,334727.9020966722,287348.599999999,0.03131120743612448,3
empirical_transition_aging_only,P2_15_64,Prince Edward Island,4595.753293349552,4344.46666666666,0.03940421751806597,3
empirical_transition_aging_only,P2_15_64,Quebec,106172.04640305859,97402.2666666663,0.018717179485081857,3
empirical_transition_aging_only,P2_15_64,Saskatchewan,20365.69943082398,19286.933333333272,0.025767254671210216,3
empirical_transition_aging_only,P2_15_64,Yukon,1283.8353165418052,1166.7999999999993,0.03929466566300824,3
empirical_transition_aging_only,P3_65plus,ALL,39577.71607496205,24150.212121212167,0.05561231086943109,33
empirical_transition_aging_only,P3_65plus,Alberta,18918.48450484345,18911.13333333338,0.025479211640986547,3
empirical_transition_aging_only,P3_65plus,British Columbia,35677.4133927896,35673.20000000003,0.0315986305613057,3
empirical_transition_aging_only,P3_65plus,Manitoba,9618.714360384492,9615.333333333343,0.038174247963574146,3
empirical_transition_aging_only,P3_65plus,New Brunswick,6976.9574314309875,6964.600000000006,0.03539279169393522,3
empirical_transition_aging_only,P3_65plus,Newfoundland and Labrador,4882.295537961628,4879.533333333336,0.03622266119761717,3
empirical_transition_aging_only,P3_65plus,Nova Scotia,9030.426638131052,9026.06666666668,0.03767177450064404,3
empirical_transition_aging_only,P3_65plus,Ontario,103968.2778164573,103951.40000000021,0.03507003198636122,3
empirical_transition_aging_only,P3_65plus,Prince Edward Island,1261.0745576689735,1259.7333333333324,0.03418071133784701,3
empirical_transition_aging_only,P3_65plus,Quebec,66892.69721745932,66890.20000000019,0.03509525224163314,3
empirical_transition_aging_only,P3_65plus,Saskatchewan,8202.27548915544,8201.600000000006,0.03752184578753632,3
empirical_transition_aging_only,P3_65plus,Yukon,280.0770132183886,279.5333333333335,0.039512393118042125,3
empirical_transition_aging_only,P_tot,ALL,146963.85560103238,81787.12121212091,0.03952473500267893,33
empirical_transition_aging_only,P_tot,Alberta,177009.76432295103,172205.0,0.036304849634349864,3
empirical_transition_aging_only,P_tot,British Columbia,128392.9990420034,112896.99999999937,0.022813327946323105,3
empirical_transition_aging_only,P_tot,Manitoba,33670.81002886616,32067.999999999924,0.022673701851607095,3
empirical_transition_aging_only,P_tot,New Brunswick,21317.881203346642,20271.0,0.024990892661356914,3
empirical_transition_aging_only,P_tot,Newfoundland and Labrador,6614.912143533477,6218.0,0.012133230961579996,3
empirical_transition_aging_only,P_tot,Nova Scotia,24731.633677000213,23070.333333333296,0.022977536221063,3
empirical_transition_aging_only,P_tot,Ontario,409280.66663761745,367474.6666666654,0.02556111685296108,3
empirical_transition_aging_only,P_tot,Prince Edward Island,5387.77891776069,5152.333333333324,0.03014985404454779,3
empirical_transition_aging_only,P_tot,Quebec,138043.98562535396,129444.66666666542,0.015409293422736128,3
empirical_transition_aging_only,P_tot,Saskatchewan,30380.08186844347,29387.666666666588,0.02446662829759823,3
empirical_transition_aging_only,P_tot,Yukon,1592.0599863070486,1469.6666666666667,0.03380361208646736,3
empirical_transition_aging_births,P1_0_14,ALL,17526.084761655304,11121.5818181818,0.03103084141047229,33
empirical_transition_aging_births,P1_0_14,Alberta,25564.663708851414,25038.199999999953,0.029611682483280537,3
empirical_transition_aging_births,P1_0_14,British Columbia,13017.495520004302,12139.533333333287,0.017413428470151763,3
empirical_transition_aging_births,P1_0_14,Manitoba,4693.183150059225,4494.533333333316,0.017676772693255086,3
empirical_transition_aging_births,P1_0_14,New Brunswick,4936.090162601704,4836.866666666664,0.041037077596584495,3
empirical_transition_aging_births,P1_0_14,Newfoundland and Labrador,1540.9841227821507,1527.1333333333362,0.02260999373167267,3
empirical_transition_aging_births,P1_0_14,Nova Scotia,4162.994252538254,4000.3999999999846,0.028557865274591174,3
empirical_transition_aging_births,P1_0_14,Ontario,44734.19283068967,43351.46666666664,0.018980087200944774,3
empirical_transition_aging_births,P1_0_14,Prince Edward Island,733.4162074384035,724.2666666666652,0.029133105003908828,3
empirical_transition_aging_births,P1_0_14,Quebec,21424.6991412559,20865.266666666605,0.01552494180601695,3
empirical_transition_aging_births,P1_0_14,Saskatchewan,5381.851821321976,5207.0,0.02312553599261774,3
empirical_transition_aging_births,P1_0_14,Yukon,169.7656816517006,152.73333333333298,0.023138296531511598,3
empirical_transition_aging_births,P2_15_64,ALL,117522.14990576825,62101.63030303012,0.0481291520247739,33
empirical_transition_aging_births,P2_15_64,Alberta,121567.83057909133,115936.2666666666,0.037178825147862554,3
empirical_transition_aging_births,P2_15_64,British Columbia,109774.34788978069,93664.33333333302,0.029262656094580636,3
empirical_transition_aging_births,P2_15_64,Manitoba,23475.26778122022,21555.79999999993,0.0242626556577286,3
empirical_transition_aging_births,P2_15_64,New Brunswick,16945.0149184551,16031.733333333317,0.03163667595531681,3
empirical_transition_aging_births,P2_15_64,Newfoundland and Labrador,6516.720672239955,6221.066666666632,0.01904087571399757,3
empirical_transition_aging_births,P2_15_64,Nova Scotia,21526.167015053994,20159.666666666628,0.0311588540364207,3
empirical_transition_aging_births,P2_15_64,Ontario,334727.9020966722,287348.599999999,0.03131120743612448,3
empirical_transition_aging_births,P2_15_64,Prince Edward Island,4595.753293349552,4344.46666666666,0.03940421751806597,3
empirical_transition_aging_births,P2_15_64,Quebec,106172.04640305859,97402.2666666663,0.018717179485081857,3
empirical_transition_aging_births,P2_15_64,Saskatchewan,20365.69943082398,19286.933333333272,0.025767254671210216,3
empirical_transition_aging_births,P2_15_64,Yukon,1283.8353165418052,1166.7999999999993,0.03929466566300824,3
empirical_transition_aging_births,P3_65plus,ALL,39577.71607496205,24150.212121212167,0.05561231086943109,33
empirical_transition_aging_births,P3_65plus,Alberta,18918.48450484345,18911.13333333338,0.025479211640986547,3
empirical_transition_aging_births,P3_65plus,British Columbia,35677.4133927896,35673.20000000003,0.0315986305613057,3
empirical_transition_aging_births,P3_65plus,Manitoba,9618.714360384492,9615.333333333343,0.038174247963574146,3
empirical_transition_aging_births,P3_65plus,New Brunswick,6976.9574314309875,6964.600000000006,0.03539279169393522,3
empirical_transition_aging_births,P3_65plus,Newfoundland and Labrador,4882.295537961628,4879.533333333336,0.03622266119761717,3
empirical_transition_aging_births,P3_65plus,Nova Scotia,9030.426638131052,9026.06666666668,0.03767177450064404,3
empirical_transition_aging_births,P3_65plus,Ontario,103968.2778164573,103951.40000000021,0.03507003198636122,3
empirical_transition_aging_births,P3_65plus,Prince Edward Island,1261.0745576689735,1259.7333333333324,0.03418071133784701,3
empirical_transition_aging_births,P3_65plus,Quebec,66892.69721745932,66890.20000000019,0.03509525224163314,3
empirical_transition_aging_births,P3_65plus,Saskatchewan,8202.27548915544,8201.600000000006,0.03752184578753632,3
empirical_transition_aging_births,P3_65plus,Yukon,280.0770132183886,279.5333333333335,0.039512393118042125,3
empirical_transition_aging_births,P_tot,ALL,102930.8429364396,52961.72727272715,0.02768241397877808,33
empirical_transition_aging_births,P_tot,Alberta,129110.0739834038,122063.33333333333,0.026480583374459105,3
empirical_transition_aging_births,P_tot,British Columbia,93798.12486043244,82096.66666666667,0.016666386790226487,3
empirical_transition_aging_births,P_tot,Manitoba,19448.34999856448,16434.999999999924,0.013096390879670308,3
empirical_transition_aging_births,P_tot,New Brunswick,15453.416731152585,13904.0,0.01811599732147975,3
empirical_transition_aging_births,P_tot,Newfoundland and Labrador,3680.112770011267,3119.3333333333335,0.006750151360189513,3
empirical_transition_aging_births,P_tot,Nova Scotia,17562.32097417646,15133.999999999962,0.016316708858798715,3
empirical_transition_aging_births,P_tot,Ontario,291380.5348280256,247742.66666666666,0.018197810223007743,3
empirical_transition_aging_births,P_tot,Prince Edward Island,4133.014839879792,3808.9999999999905,0.023128230777167275,3
empirical_transition_aging_births,P_tot,Quebec,69924.80903084249,60942.66666666543,0.007805424444997643,3
empirical_transition_aging_births,P_tot,Saskatchewan,18032.626846912688,16292.333333333256,0.014522593461177805,3
empirical_transition_aging_births,P_tot,Yukon,1210.8181806805953,1040.0,0.025708847932238103,3
empirical_transition_aging_births_deaths,P1_0_14,ALL,17647.932012767717,11209.066666666648,0.031246578283652526,33
empirical_transition_aging_births_deaths,P1_0_14,Alberta,25713.60712826313,25191.199999999953,0.029784204418003533,3
empirical_transition_aging_births_deaths,P1_0_14,British Columbia,13111.544033662298,12238.86666666662,0.017539236622940515,3
empirical_transition_aging_births_deaths,P1_0_14,Manitoba,4774.397813337283,4579.8666666666495,0.017982665963605586,3
empirical_transition_aging_births_deaths,P1_0_14,New Brunswick,4952.973681873679,4854.53333333333,0.04117744178517182,3
empirical_transition_aging_births_deaths,P1_0_14,Newfoundland and Labrador,1552.3309784535882,1538.800000000003,0.022776479766027265,3
empirical_transition_aging_births_deaths,P1_0_14,Nova Scotia,4192.6505236345665,4032.066666666651,0.028761305333149714,3
empirical_transition_aging_births_deaths,P1_0_14,Ontario,45038.23358673525,43666.1333333333,0.019109087406318486,3
empirical_transition_aging_births_deaths,P1_0_14,Prince Edward Island,734.6954924774376,725.5999999999985,0.029183921368469794,3
empirical_transition_aging_births_deaths,P1_0_14,Quebec,21607.523947921425,21047.933333333272,0.01565742182197727,3
empirical_transition_aging_births_deaths,P1_0_14,Saskatchewan,5443.43971767852,5271.0,0.023390175964357617,3
empirical_transition_aging_births_deaths,P1_0_14,Yukon,170.60847966421017,153.73333333333298,0.02325316609843399,3
empirical_transition_aging_births_deaths,P2_15_64,ALL,125152.95943057613,67773.3878787877,0.0512542173166023,33
empirical_transition_aging_births_deaths,P2_15_64,Alberta,129694.18247415719,124449.2666666666,0.039664089668562316,3
empirical_transition_aging_births_deaths,P2_15_64,British Columbia,117770.90974837515,102791.9999999997,0.03139430746947233,3
empirical_transition_aging_births_deaths,P2_15_64,Manitoba,26200.280666435534,24494.466666666598,0.027079068655144728,3
empirical_transition_aging_births_deaths,P2_15_64,New Brunswick,18450.54957952922,17615.06666666665,0.03444753876311669,3
empirical_transition_aging_births_deaths,P2_15_64,Newfoundland and Labrador,7613.881387746079,7359.066666666632,0.022246613979138227,3
empirical_transition_aging_births_deaths,P2_15_64,Nova Scotia,23310.229903628115,22049.333333333296,0.033741262465101965,3
empirical_transition_aging_births_deaths,P2_15_64,Ontario,354735.9631079234,310382.93333333236,0.033182806859996195,3
empirical_transition_aging_births_deaths,P2_15_64,Prince Edward Island,4864.850816486215,4628.799999999993,0.041711473077365495,3
empirical_transition_aging_births_deaths,P2_15_64,Quebec,116586.33716212155,108579.59999999963,0.02055312553633547,3
empirical_transition_aging_births_deaths,P2_15_64,Saskatchewan,22837.485177663435,21880.599999999937,0.028894627391593278,3
empirical_transition_aging_births_deaths,P2_15_64,Yukon,1384.5986855403255,1276.1333333333325,0.04237875506673376,3
empirical_transition_aging_births_deaths,P3_65plus,ALL,2093.680771012913,1089.6484848484845,0.0029419187726342773,33
empirical_transition_aging_births_deaths,P3_65plus,Alberta,5014.874564067665,5012.86666666662,0.00675397917513782,3
empirical_transition_aging_births_deaths,P3_65plus,British Columbia,763.2612920881797,538.2000000000311,0.000676002246152561,3
empirical_transition_aging_births_deaths,P3_65plus,Manitoba,329.00417423897227,283.80000000000774,0.0013057344732240739,3
empirical_transition_aging_births_deaths,P3_65plus,New Brunswick,503.88001217220545,407.7333333333275,0.00255608845041938,3
empirical_transition_aging_births_deaths,P3_65plus,Newfoundland and Labrador,262.5661567427631,236.79999999999805,0.001948027288332561,3
empirical_transition_aging_births_deaths,P3_65plus,Nova Scotia,314.86960263997776,210.5999999999864,0.0013135256110353105,3
empirical_transition_aging_births_deaths,P3_65plus,Ontario,4637.815734445331,4469.400000000217,0.001564403581263335,3
empirical_transition_aging_births_deaths,P3_65plus,Prince Edward Island,107.4152689332389,93.66666666666667,0.0029114300009912696,3
empirical_transition_aging_births_deaths,P3_65plus,Quebec,615.9073739883106,505.4666666664804,0.0003231357913006968,3
empirical_transition_aging_births_deaths,P3_65plus,Saskatchewan,229.01833987695582,166.06666666666084,0.0010476593772962297,3
empirical_transition_aging_births_deaths,P3_65plus,Yukon,63.79184900910167,61.53333333333345,0.008999555468013403,3
empirical_transition_aging_births_deaths,P_tot,ALL,141570.23414492316,79121.06060606032,0.03807416433082469,33
empirical_transition_aging_births_deaths,P_tot,Alberta,160166.32583453157,154653.33333333334,0.032850246415219976,3
empirical_transition_aging_births_deaths,P_tot,British Columbia,130702.62204714902,114621.33333333272,0.023223710034458004,3
empirical_transition_aging_births_deaths,P_tot,Manitoba,30853.53366039825,29076.666666666588,0.020776566488440697,3
empirical_transition_aging_births_deaths,P_tot,New Brunswick,23714.397792620977,22747.333333333332,0.027800322373082387,3
empirical_transition_aging_births_deaths,P_tot,Newfoundland and Labrador,9409.612071352003,9134.666666666666,0.017259336789860906,3
empirical_transition_aging_births_deaths,P_tot,Nova Scotia,27725.390180602764,26276.666666666628,0.025758959777507747,3
empirical_transition_aging_births_deaths,P_tot,Ontario,394163.3193863502,349579.6666666654,0.024616981663847518,3
empirical_transition_aging_births_deaths,P_tot,Prince Edward Island,5656.29410480041,5422.99999999999,0.031652457217685566,3
empirical_transition_aging_births_deaths,P_tot,Quebec,138388.63358551622,130132.99999999876,0.015447765084660618,3
empirical_transition_aging_births_deaths,P_tot,Saskatchewan,28373.952779500567,27317.666666666588,0.022850990296729334,3
empirical_transition_aging_births_deaths,P_tot,Yukon,1501.1450074304391,1368.3333333333333,0.03187324846623529,3
empirical_transition_aging_births_deaths_international,P1_0_14,ALL,4062.3261600101882,2591.624242424248,0.007192559008084083,33
empirical_transition_aging_births_deaths_international,P1_0_14,Alberta,6787.462423223136,6638.199999999953,0.007861952906272418,3
empirical_transition_aging_births_deaths_international,P1_0_14,British Columbia,4542.437702379638,4450.466666666674,0.006076392643189649,3
empirical_transition_aging_births_deaths_international,P1_0_14,Manitoba,2306.892747109582,2231.1333333333605,0.008688861571034209,3
empirical_transition_aging_births_deaths_international,P1_0_14,New Brunswick,535.5584250729939,444.8000000000029,0.004452461750747488,3
empirical_transition_aging_births_deaths_international,P1_0_14,Newfoundland and Labrador,383.6624384360085,365.5333333333304,0.005629263273949211,3
empirical_transition_aging_births_deaths_international,P1_0_14,Nova Scotia,512.4896877011134,365.73333333331783,0.003515645366808302,3
empirical_transition_aging_births_deaths_international,P1_0_14,Ontario,9927.55533922298,9614.533333333364,0.004212121737477476,3
empirical_transition_aging_births_deaths_international,P1_0_14,Prince Edward Island,47.13738785012552,41.93333333333188,0.0018724135844284805,3
empirical_transition_aging_births_deaths_international,P1_0_14,Quebec,2558.6672103525857,2451.7333333333954,0.001854082490483882,3
empirical_transition_aging_births_deaths_international,P1_0_14,Saskatchewan,1923.0885644365583,1862.0,0.00826341105076081,3
empirical_transition_aging_births_deaths_international,P1_0_14,Yukon,44.7405856018895,41.799999999999876,0.006097939975724343,3
empirical_transition_aging_births_deaths_international,P2_15_64,ALL,10642.611155789455,5832.581818181912,0.004358496255116623,33
empirical_transition_aging_births_deaths_international,P2_15_64,Alberta,31735.273135319465,30793.933333333272,0.009705529540975718,3
empirical_transition_aging_births_deaths_international,P2_15_64,British Columbia,6897.50542539321,6325.333333333023,0.0018386748184233634,3
empirical_transition_aging_births_deaths_international,P2_15_64,Manitoba,4635.329380601491,4398.20000000007,0.004790803737355303,3
empirical_transition_aging_births_deaths_international,P2_15_64,New Brunswick,3572.4861259352456,2944.3999999999846,0.006669901824517414,3
empirical_transition_aging_births_deaths_international,P2_15_64,Newfoundland and Labrador,996.3428727099581,937.0666666666317,0.0029111637220560413,3
empirical_transition_aging_births_deaths_international,P2_15_64,Nova Scotia,6346.355759541558,5928.999999999961,0.009186269559112089,3
empirical_transition_aging_births_deaths_international,P2_15_64,Ontario,9723.331097932138,6361.400000000994,0.0009095424524530544,3
empirical_transition_aging_births_deaths_international,P2_15_64,Prince Edward Island,1094.9023700768869,1087.4666666666599,0.009387747426300785,3
empirical_transition_aging_births_deaths_international,P2_15_64,Quebec,3830.7402348200794,3208.4000000003725,0.0006753251440935447,3
empirical_transition_aging_births_deaths_international,P2_15_64,Saskatchewan,2254.531297927259,1826.0666666667287,0.0028524962923679657,3
empirical_transition_aging_births_deaths_international,P2_15_64,Yukon,443.19881167108923,347.1333333333326,0.013565095851833044,3
empirical_transition_aging_births_deaths_international,P3_65plus,ALL,4514.143356566889,2048.224242424279,0.006343012395639246,33
empirical_transition_aging_births_deaths_international,P3_65plus,Alberta,1184.6859893377666,1106.8666666666202,0.0015955223602990322,3
empirical_transition_aging_births_deaths_international,P3_65plus,British Columbia,3032.6714955629764,3017.8666666666977,0.0026859645105736228,3
empirical_transition_aging_births_deaths_international,P3_65plus,Manitoba,984.8375906716984,880.3333333333527,0.003908571663692437,3
empirical_transition_aging_births_deaths_international,P3_65plus,New Brunswick,444.21909008956,335.3999999999942,0.002253439823379372,3
empirical_transition_aging_births_deaths_international,P3_65plus,Newfoundland and Labrador,187.19932336059745,159.1333333333314,0.0013888666947321114,3
empirical_transition_aging_births_deaths_international,P3_65plus,Nova Scotia,233.46177417298102,204.79999999999805,0.000973920686540789,3
empirical_transition_aging_births_deaths_international,P3_65plus,Ontario,14415.47791507468,14299.73333333355,0.0048625530998295365,3
empirical_transition_aging_births_deaths_international,P3_65plus,Prince Edward Island,94.99178911884961,86.0,0.0025746986199917674,3
empirical_transition_aging_births_deaths_international,P3_65plus,Quebec,2064.710898245606,1958.5333333335195,0.001083250530987195,3
empirical_transition_aging_births_deaths_international,P3_65plus,Saskatchewan,458.93499902855115,404.2666666666725,0.002099428174879008,3
empirical_transition_aging_births_deaths_international,P3_65plus,Yukon,79.70152654330633,77.53333333333346,0.011244043246175358,3
empirical_transition_aging_births_deaths_international,P_tot,ALL,15946.263452323808,9413.909090909327,0.00428861800514422,33
empirical_transition_aging_births_deaths_international,P_tot,Alberta,39421.336401327986,38539.0,0.008085348827560516,3
empirical_transition_aging_births_deaths_international,P_tot,British Columbia,3428.4155232409485,3357.0,0.0006091731500280116,3
empirical_transition_aging_births_deaths_international,P_tot,Manitoba,7910.091845231717,7509.666666666744,0.00532660378422301,3
empirical_transition_aging_births_deaths_international,P_tot,New Brunswick,4278.48053246321,3555.0,0.005015650791960866,3
empirical_transition_aging_births_deaths_international,P_tot,Newfoundland and Labrador,873.8958748043156,730.6666666666666,0.0016029208333081311,3
empirical_transition_aging_births_deaths_international,P_tot,Nova Scotia,6749.425679270753,6331.666666666628,0.006270720933451385,3
empirical_transition_aging_births_deaths_international,P_tot,Ontario,31932.780049139827,30275.66666666791,0.0019943222067674037,3
empirical_transition_aging_births_deaths_international,P_tot,Prince Edward Island,1183.6104370385754,1163.666666666657,0.006623449563730136,3
empirical_transition_aging_births_deaths_international,P_tot,Quebec,7920.809260003368,7618.666666667908,0.0008841679952951182,3
empirical_transition_aging_births_deaths_international,P_tot,Saskatchewan,4483.177630505749,4092.333333333411,0.003610531438087637,3
empirical_transition_aging_births_deaths_international,P_tot,Yukon,431.08738479957094,379.6666666666667,0.009153116626551487,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,ALL,2070.3950576708803,1335.9413415130614,0.0036657417538098684,33
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,Alberta,1414.2720771024944,1251.9981174861703,0.0016381586775040852,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,British Columbia,4383.280938319205,4307.904107550935,0.005863489560392486,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,Manitoba,997.4282580896091,978.9550874355482,0.0037567919325409006,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,New Brunswick,422.62085597704294,353.0362595985304,0.0035135348604579974,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,Newfoundland and Labrador,489.3393235711383,485.3865334713046,0.007179800800691634,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,Nova Scotia,607.0264090913622,541.9467835528097,0.004164161023854475,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,Ontario,4530.6920424227765,4322.669411123886,0.0019223087442591753,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,Prince Edward Island,127.933463535273,126.64556837235675,0.005081833464935901,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,Quebec,1548.159555380709,1221.1104451247957,0.0011218401175786903,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,Saskatchewan,1102.359258250033,1074.2237753319107,0.004736780117664894,3
empirical_transition_aging_births_deaths_international_interprovincial,P1_0_14,Yukon,40.47839426859902,31.478667595428607,0.005517022525364457,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,ALL,5704.6499037163685,3060.326862184007,0.0023362401273651382,33
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,Alberta,3235.7186458327033,2967.728535306485,0.0009895727939541214,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,British Columbia,7215.86900794261,7143.310730280199,0.0019235413123563142,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,Manitoba,1333.953217995778,1256.1734924350942,0.0013786955656217108,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,New Brunswick,634.4109330191662,508.2038198978601,0.0011844576831017287,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,Newfoundland and Labrador,418.03284517746346,398.10276749829063,0.0012214289747448889,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,Nova Scotia,1077.673658665387,960.2756550062913,0.0015599189677273824,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,Ontario,16837.642759874063,16578.51382636341,0.0015750313071824962,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,Prince Edward Island,179.2151431664012,161.7741208869605,0.0015365995590057634,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,Quebec,2624.3166783263646,2440.0821972101307,0.00046264349193624813,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,Saskatchewan,1215.132191486257,1133.8547951468888,0.0015374193625691428,3
empirical_transition_aging_births_deaths_international_interprovincial,P2_15_64,Yukon,121.40274846616099,115.57554399246874,0.0037158040054530174,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,ALL,4000.0905253824176,1835.2050416992279,0.005620695175590579,33
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,Alberta,1881.8975223440173,1715.7304178205475,0.002534519361007781,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,British Columbia,2944.3999629507425,2938.10206438081,0.002607784528258595,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,Manitoba,461.1706172368644,380.7312177256584,0.0018302697051096211,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,New Brunswick,277.0155765917082,269.6749163084314,0.0014052478741116232,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,Newfoundland and Labrador,103.17923105223052,80.80182281568705,0.0007655059592308074,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,Nova Scotia,473.9416384086676,422.5404516370424,0.0019771183847734834,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,Ontario,12676.451268543673,12584.278249233961,0.004275953788964323,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,Prince Edward Island,74.16739743093994,58.174682819767135,0.0020102652827698906,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,Quebec,1587.7048573236618,1496.3080062311299,0.0008329893212692377,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,Saskatchewan,214.3491769249082,154.63051572466307,0.0009805543317699368,3
empirical_transition_aging_births_deaths_international_interprovincial,P3_65plus,Yukon,87.08874169684107,86.28311399380891,0.012286208562921383,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,ALL,136.7615683826969,75.42067262498644,3.6780912740553315e-05,33
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,Alberta,0.0,0.0,0.0,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,British Columbia,108.42363218993464,102.69544165177892,1.9265099318003263e-05,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,Manitoba,88.1104635173482,87.80390078147563,5.933300618804659e-05,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,New Brunswick,5.571174550033279,3.216519126164106,6.531072382357958e-06,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,Newfoundland and Labrador,7.9703951290185096,6.481943157268688,1.4619490456871908e-05,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,Nova Scotia,7.294670857993422,4.211580183512221,6.777294458155949e-06,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,Ontario,339.58230494983684,328.4338339952131,2.1208192044180093e-05,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,Prince Edward Island,0.6649514293310839,0.4027253007613278,3.7210488490827302e-06,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,Quebec,263.7862324854138,262.38165360316634,2.944539335655977e-05,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,Saskatchewan,34.24307362055863,32.720388404559344,2.757769243906336e-05,3
empirical_transition_aging_births_deaths_international_interprovincial,P_tot,Yukon,1.3148043050452525,1.2794126709510845,2.7916746278173974e-05,3
last_slope,P1_0_14,ALL,7079.000102736647,3945.060606060606,0.012533736571521112,33
last_slope,P1_0_14,Alberta,10325.90163940499,9983.333333333334,0.01196054539116737,3
last_slope,P1_0_14,British Columbia,5709.0682835876705,4386.0,0.0076369876244392326,3
last_slope,P1_0_14,Manitoba,2298.316847898334,1864.3333333333333,0.008656560632385438,3
last_slope,P1_0_14,New Brunswick,1433.0100022912145,1127.0,0.011913587621687741,3
last_slope,P1_0_14,Newfoundland and Labrador,221.81073012818834,156.0,0.003254504146844521,3
last_slope,P1_0_14,Nova Scotia,1538.3863840617762,1140.0,0.01055322886153756,3
last_slope,P1_0_14,Ontario,18473.96930819146,17044.0,0.00783824466765606,3
last_slope,P1_0_14,Prince Edward Island,240.39550744554276,229.33333333333334,0.009549103891963194,3
last_slope,P1_0_14,Quebec,7368.842084524995,5177.666666666667,0.005339670993077623,3
last_slope,P1_0_14,Saskatchewan,2571.162512690839,2212.0,0.011048150934689999,3
last_slope,P1_0_14,Yukon,96.48143171961466,76.0,0.013149983878917085,3
last_slope,P2_15_64,ALL,79130.94499491257,36379.78787878788,0.032406701924513025,33
last_slope,P2_15_64,Alberta,71527.46250683487,68128.0,0.02187508824616047,3
last_slope,P2_15_64,British Columbia,70917.53944077116,49971.666666666664,0.018904558374719677,3
last_slope,P2_15_64,Manitoba,13810.961033420761,11631.333333333334,0.014274196783572442,3
last_slope,P2_15_64,New Brunswick,8334.981503678739,7237.333333333333,0.01556157431518417,3
last_slope,P2_15_64,Newfoundland and Labrador,3077.6896638008625,2653.6666666666665,0.008992545380120504,3
last_slope,P2_15_64,Nova Scotia,10082.732516535387,7807.666666666667,0.014594627578207094,3
last_slope,P2_15_64,Ontario,231917.1795893238,178147.33333333334,0.021694059182508895,3
last_slope,P2_15_64,Prince Edward Island,1944.5504193343338,1721.6666666666667,0.016672672096906774,3
last_slope,P2_15_64,Quebec,66233.16004087379,59269.0,0.011676312045855728,3
