"REF_DATE","GEO","DGUID","Interprovincial migration","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1961-07","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","95570","","","","0"
"1961-07","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","95570","","","","0"
"1961-07","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","2189","","","","0"
"1961-07","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","2160","","","","0"
"1961-07","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","1558","","","","0"
"1961-07","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","862","","","","0"
"1961-07","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","7281","","","","0"
"1961-07","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","7792","","","","0"
"1961-07","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","4828","","","","0"
"1961-07","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","6408","","","","0"
"1961-07","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","13955","","","","0"
"1961-07","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","11694","","","","0"
"1961-07","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","23682","","","","0"
"1961-07","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","24819","","","","0"
"1961-07","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","8640","","","","0"
"1961-07","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","8650","","","","0"
"1961-07","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","6564","","","","0"
"1961-07","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","7957","","","","0"
"1961-07","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","13124","","","","0"
"1961-07","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","11779","","","","0"
"1961-07","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","12341","","","","0"
"1961-07","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","12224","","","","0"
"1961-10","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","86590","","","","0"
"1961-10","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","86590","","","","0"
"1961-10","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1559","","","","0"
"1961-10","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","1799","","","","0"
"1961-10","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","1117","","","","0"
"1961-10","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","989","","","","0"
"1961-10","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","6012","","","","0"
"1961-10","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","6766","","","","0"
"1961-10","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","4735","","","","0"
"1961-10","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","5949","","","","0"
"1961-10","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","11973","","","","0"
"1961-10","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","13074","","","","0"
"1961-10","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","23012","","","","0"
"1961-10","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","20448","","","","0"
"1961-10","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","7651","","","","0"
"1961-10","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","7681","","","","0"
"1961-10","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","4852","","","","0"
"1961-10","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","9673","","","","0"
"1961-10","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","13919","","","","0"
"1961-10","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","9807","","","","0"
"1961-10","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","10804","","","","0"
"1961-10","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","9435","","","","0"
"1962-01","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","60693","","","","0"
"1962-01","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","60693","","","","0"
"1962-01","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1015","","","","0"
"1962-01","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","1229","","","","0"
"1962-01","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","690","","","","0"
"1962-01","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","758","","","","0"
"1962-01","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","3909","","","","0"
"1962-01","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","4169","","","","0"
"1962-01","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","3476","","","","0"
"1962-01","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","3713","","","","0"
"1962-01","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","9586","","","","0"
"1962-01","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","8316","","","","0"
"1962-01","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","15489","","","","0"
"1962-01","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","14123","","","","0"
"1962-01","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","5007","","","","0"
"1962-01","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","5310","","","","0"
"1962-01","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","3908","","","","0"
"1962-01","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","6138","","","","0"
"1962-01","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","8785","","","","0"
"1962-01","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","8679","","","","0"
"1962-01","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","8055","","","","0"
"1962-01","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","7452","","","","0"
"1962-04","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","59098","","","","0"
"1962-04","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","59098","","","","0"
"1962-04","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1015","","","","0"
"1962-04","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","1134","","","","0"
"1962-04","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","855","","","","0"
"1962-04","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","607","","","","0"
"1962-04","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","3715","","","","0"
"1962-04","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","4347","","","","0"
"1962-04","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","2895","","","","0"
"1962-04","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","3499","","","","0"
"1962-04","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","8506","","","","0"
"1962-04","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","8358","","","","0"
"1962-04","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","15080","","","","0"
"1962-04","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","13785","","","","0"
"1962-04","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","4824","","","","0"
"1962-04","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","5080","","","","0"
"1962-04","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","4257","","","","0"
"1962-04","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","5896","","","","0"
"1962-04","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","9268","","","","0"
"1962-04","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","7815","","","","0"
"1962-04","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","8048","","","","0"
"1962-04","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","7792","","","","0"
"1962-07","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","99614","","","","0"
"1962-07","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","99614","","","","0"
"1962-07","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","2036","","","","0"
"1962-07","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","2794","","","","0"
"1962-07","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","1140","","","","0"
"1962-07","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","1658","","","","0"
"1962-07","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","7197","","","","0"
"1962-07","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","8010","","","","0"
"1962-07","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","4861","","","","0"
"1962-07","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","6633","","","","0"
"1962-07","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","14393","","","","0"
"1962-07","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","12274","","","","0"
"1962-07","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","25772","","","","0"
"1962-07","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","23818","","","","0"
"1962-07","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","7993","","","","0"
"1962-07","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","9089","","","","0"
"1962-07","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","5834","","","","0"
"1962-07","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","9395","","","","0"
"1962-07","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","14727","","","","0"
"1962-07","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","12840","","","","0"
"1962-07","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","14083","","","","0"
"1962-07","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","11571","","","","0"
"1962-10","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","98271","","","","0"
"1962-10","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","98271","","","","0"
"1962-10","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1816","","","","0"
"1962-10","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","2345","","","","0"
"1962-10","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","1080","","","","0"
"1962-10","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","1365","","","","0"
"1962-10","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","5870","","","","0"
"1962-10","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","8614","","","","0"
"1962-10","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","5288","","","","0"
"1962-10","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","7231","","","","0"
"1962-10","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","14022","","","","0"
"1962-10","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","14400","","","","0"
"1962-10","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","27316","","","","0"
"1962-10","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","22506","","","","0"
"1962-10","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","8309","","","","0"
"1962-10","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","7831","","","","0"
"1962-10","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","6035","","","","0"
"1962-10","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","11579","","","","0"
"1962-10","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","14241","","","","0"
"1962-10","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","11839","","","","0"
"1962-10","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","13268","","","","0"
"1962-10","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","9134","","","","0"
"1963-01","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","59716","","","","0"
"1963-01","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","59716","","","","0"
"1963-01","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1075","","","","0"
"1963-01","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","1365","","","","0"
"1963-01","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","643","","","","0"
"1963-01","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","699","","","","0"
"1963-01","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","3771","","","","0"
"1963-01","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","4562","","","","0"
"1963-01","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","3101","","","","0"
"1963-01","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","3730","","","","0"
"1963-01","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","7863","","","","0"
"1963-01","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","9194","","","","0"
"1963-01","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","16321","","","","0"
"1963-01","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","12721","","","","0"
"1963-01","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","4883","","","","0"
"1963-01","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","4805","","","","0"
"1963-01","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","4793","","","","0"
"1963-01","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","6247","","","","0"
"1963-01","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","8678","","","","0"
"1963-01","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","8907","","","","0"
"1963-01","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","8023","","","","0"
"1963-01","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","6633","","","","0"
"1963-04","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","65918","","","","0"
"1963-04","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","65918","","","","0"
"1963-04","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1268","","","","0"
"1963-04","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","1355","","","","0"
"1963-04","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","802","","","","0"
"1963-04","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","623","","","","0"
"1963-04","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","4015","","","","0"
"1963-04","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","5102","","","","0"
"1963-04","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","2954","","","","0"
"1963-04","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","4666","","","","0"
"1963-04","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","8006","","","","0"
"1963-04","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","10891","","","","0"
"1963-04","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","18922","","","","0"
"1963-04","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","13386","","","","0"
"1963-04","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","5614","","","","0"
"1963-04","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","6094","","","","0"
"1963-04","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","5144","","","","0"
"1963-04","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","6143","","","","0"
"1963-04","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","9416","","","","0"
"1963-04","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","8554","","","","0"
"1963-04","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","9041","","","","0"
"1963-04","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","8286","","","","0"
"1963-07","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","106090","","","","0"
"1963-07","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","106090","","","","0"
"1963-07","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","2583","","","","0"
"1963-07","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","3565","","","","0"
"1963-07","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","1282","","","","0"
"1963-07","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","1344","","","","0"
"1963-07","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","7193","","","","0"
"1963-07","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","8610","","","","0"
"1963-07","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","5411","","","","0"
"1963-07","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","7574","","","","0"
"1963-07","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","13530","","","","0"
"1963-07","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","14384","","","","0"
"1963-07","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","30157","","","","0"
"1963-07","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","25910","","","","0"
"1963-07","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","8544","","","","0"
"1963-07","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","9909","","","","0"
"1963-07","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","6777","","","","0"
"1963-07","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","8748","","","","0"
"1963-07","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","13393","","","","0"
"1963-07","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","12890","","","","0"
"1963-07","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","15706","","","","0"
"1963-07","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","11651","","","","0"
"1963-10","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","95012","","","","0"
"1963-10","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","95012","","","","0"
"1963-10","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1691","","","","0"
"1963-10","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","3018","","","","0"
"1963-10","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","962","","","","0"
"1963-10","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","1409","","","","0"
"1963-10","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","5913","","","","0"
"1963-10","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","7898","","","","0"
"1963-10","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","5411","","","","0"
"1963-10","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","8006","","","","0"
"1963-10","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","12250","","","","0"
"1963-10","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","13757","","","","0"
"1963-10","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","27299","","","","0"
"1963-10","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","20321","","","","0"
"1963-10","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","7010","","","","0"
"1963-10","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","7863","","","","0"
"1963-10","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","6484","","","","0"
"1963-10","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","8961","","","","0"
"1963-10","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","12400","","","","0"
"1963-10","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","13369","","","","0"
"1963-10","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","14690","","","","0"
"1963-10","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","9027","","","","0"
"1964-01","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","63652","","","","0"
"1964-01","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","63652","","","","0"
"1964-01","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1218","","","","0"
"1964-01","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","1630","","","","0"
"1964-01","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","615","","","","0"
"1964-01","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","766","","","","0"
"1964-01","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","3671","","","","0"
"1964-01","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","4454","","","","0"
"1964-01","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","3507","","","","0"
"1964-01","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","4153","","","","0"
"1964-01","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","7683","","","","0"
"1964-01","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","8235","","","","0"
"1964-01","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","17141","","","","0"
"1964-01","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","14464","","","","0"
"1964-01","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","5148","","","","0"
"1964-01","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","6050","","","","0"
"1964-01","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","4974","","","","0"
"1964-01","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","5569","","","","0"
"1964-01","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","8989","","","","0"
"1964-01","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","9929","","","","0"
"1964-01","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","9863","","","","0"
"1964-01","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","7400","","","","0"
"1964-04","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","63155","","","","0"
"1964-04","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","63155","","","","0"
"1964-04","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1238","","","","0"
"1964-04","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","1945","","","","0"
"1964-04","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","641","","","","0"
"1964-04","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","666","","","","0"
"1964-04","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","3840","","","","0"
"1964-04","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","4627","","","","0"
"1964-04","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","3013","","","","0"
"1964-04","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","3825","","","","0"
"1964-04","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","7140","","","","0"
"1964-04","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","10053","","","","0"
"1964-04","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","17499","","","","0"
"1964-04","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","13529","","","","0"
"1964-04","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","5023","","","","0"
"1964-04","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","5444","","","","0"
"1964-04","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","5247","","","","0"
"1964-04","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","5538","","","","0"
"1964-04","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","8556","","","","0"
"1964-04","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","9840","","","","0"
"1964-04","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","10247","","","","0"
"1964-04","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","6774","","","","0"
"1964-07","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","111505","","","","0"
